7308	this is a train wreck of an action film a stupefying attempt by the filmmakers to force feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs	0
7309	you really have to wonder how on earth anyone , anywhere could have thought they 'd make audiences guffaw with a script as utterly diabolical as this	0
7310	a quiet , pure , elliptical film	1
7311	harrison 's flowers puts its heart in the right place , but its brains are in no particular place at all	1
7313	no screen fantasy adventure in recent memory has the showmanship of clones ' last 45 minutes	1
7314	despite the evocative aesthetics evincing the hollow state of modern love life , the film never percolates beyond a monotonous whine	0
7315	it 's difficult to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role	0
7316	building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise	1
7317	overall the film feels like a low budget tv pilot that could not find a buyer to play it on the tube	0
7318	this is human comedy at its most amusing , interesting and confirming	1
7320	this movie seems to have been written using mad libs	0
7321	thanks to haynes ' absolute control of the film 's mood , and buoyed by three terrific performances , far from heaven actually pulls off this stylistic juggling act	1
7322	more whiny downer than corruscating commentary	0
7323	the film is powerful , accessible and funny	1
7324	a good piece of work more often than not	1
7325	there has always been something likable about the marquis de sade	1
7326	in exactly 89 minutes , most of which passed as slowly as if i 'd been sitting naked on an igloo , formula 51 sank from quirky to jerky to utter turkey	0
7327	care deftly captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman 's destructive escapism or the grace in rebellion found by his characters	0
7328	the reality of the new live action pinocchio he directed , cowrote and starred in borders on the grotesque	0
7329	the chateau cleverly probes the cross cultural differences between gauls and yanks	1
7330	i can take infantile humor but this is the sort of infantile that makes you wonder about changing the director and writer 's diapers	0
7331	the film suffers from a lack of humor lrb something needed to balance out the violence rrb	0
7333	so refreshingly incisive is grant that for the first time he 'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor	1
7334	with the exception of some fleetingly amusing improvisations by cedric the entertainer as perry 's boss , there is n't a redeeming moment here	0
7335	majidi is an unconventional storyteller , capable of finding beauty in the most depressing places	1
7336	the vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination	1
7337	martin and barbara are complex characters sometimes tender , sometimes angry and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid	1
7338	all that 's missing is the spontaneity , originality and delight	0
7339	it confirms fincher 's status as a film maker who artfully bends technical know how to the service of psychological insight	1
7340	dense with characters and contains some thrilling moments	1
7341	good film , but very glum	1
7342	nine queens is not only than a frighteningly capable debut and genre piece , but also a snapshot of a dangerous political situation on the verge of coming to a head	1
7343	when the film ended , i felt tired and drained and wanted to lie on my own deathbed for a while	0
7344	the plot convolutions ultimately add up to nothing more than jerking the audience 's chain	0
7346	lrb d rrb oes n't bother being as cloying or preachy as equivalent evangelical christian movies maybe the filmmakers know that the likely audience will already be among the faithful	1
7347	lrb grant 's rrb bumbling magic takes over the film , and it turns out to be another winning star vehicle	1
7349	a better title , for all concerned , might be swept under the rug	0
7350	this nickleby thing might have more homosexual undertones than an eddie murphy film	0
7353	leigh 's film is full of memorable performances from top to bottom	1
7354	manages to be sweet and wickedly satisfying at the same time	1
7355	the film will play equally well on both the standard and giant screens	1
7356	determined to be fun , and bouncy , with energetic musicals , the humor did n't quite engage this adult	0
7357	the last 20 minutes are somewhat redeeming , but most of the movie is the same teenage american road trip drek we 've seen before only this time you have to read the fart jokes	0
